,address,price
5287,"1401 jorn court, ann arbor, mi 48104",2095.0
5288,"414 w summit st, ann arbor, mi 48103",1200.0
5289,"414 w summit st, ann arbor, mi 48103",
5290,"1019 arbordale, ann arbor, mi 48103",870.0
5291,"1019 arbordale, ann arbor, mi 48103",870.0
5292,"1019 arbordale, ann arbor, mi 48103",
5293,"1019 arbordale, ann arbor, mi 48103",
5294,"1019 arbordale, ann arbor, mi 48103",
5295,"1019 arbordale, ann arbor, mi 48103",
5296,"1019 arbordale, ann arbor, mi 48103",
5297,"1019 arbordale, ann arbor, mi 48103",
5298,"1000 brooks, ann arbor, mi 48103",1150.0
5299,"1000 brooks, ann arbor, mi 48103",
5300,"2001-2003 anderson, ann arbor, mi 48104",1250.0
5301,"2001-2003 anderson, ann arbor, mi 48104",
5302,"785 n. maple, ann arbor, mi 48103",895.0
5303,"785 n. maple, ann arbor, mi 48103",
5304,"3615 green brier blvd, ann arbor, mi 48105",1051.0
5305,"3615 green brier blvd, ann arbor, mi 48105",1239.0
5306,"3615 green brier blvd, ann arbor, mi 48105",1274.0
5307,"3615 green brier blvd, ann arbor, mi 48105",
5308,"530 s division st, ann arbor, mi 48104",7200.0
5309,"409 s division st, ann arbor, mi 48104",5175.0
5310,"409 s division st, ann arbor, mi 48104",
5311,"332 e william st, ann arbor, mi 48104",1225.0
5312,"332 e william st, ann arbor, mi 48104",1595.0
5313,"332 e william st, ann arbor, mi 48104",
5314,"332 e william st, ann arbor, mi 48104",
5315,"1004 s forest ave, ann arbor, mi 48104",1000.0
5316,"1004 s forest ave, ann arbor, mi 48104",3500.0
5317,"1004 s forest ave, ann arbor, mi 48104",3400.0
5318,"1004 s forest ave, ann arbor, mi 48104",
5319,"1004 s forest ave, ann arbor, mi 48104",
5320,"1004 s forest ave, ann arbor, mi 48104",
5321,"1004 s forest ave, ann arbor, mi 48104",
5322,"1004 s forest ave, ann arbor, mi 48104",
5323,"912 sybil st, ann arbor, mi 48104",1029.0
5324,"912 sybil st, ann arbor, mi 48104",
5325,"912 sybil st, ann arbor, mi 48104",
5326,"923 s 7th st, ann arbor, mi 48103",1345.0
5327,"923 s 7th st, ann arbor, mi 48103",1550.0
5328,"923 s 7th st, ann arbor, mi 48103",
5329,"923 s 7th st, ann arbor, mi 48103",
5330,"908 sybil st, ann arbor, mi 48104",1595.0
5331,"908 sybil st, ann arbor, mi 48104",1625.0
5332,"825 tappan ave, ann arbor, mi 48104",1045.0
5333,"825 tappan ave, ann arbor, mi 48104",1045.0
5334,"825 tappan ave, ann arbor, mi 48104",1345.0
5335,"825 tappan ave, ann arbor, mi 48104",1495.0
5336,"825 tappan ave, ann arbor, mi 48104",1595.0
5337,"825 tappan ave, ann arbor, mi 48104",1595.0
5338,"825 tappan ave, ann arbor, mi 48104",1595.0
5339,"825 tappan ave, ann arbor, mi 48104",1595.0
5340,"825 tappan ave, ann arbor, mi 48104",
5341,"825 tappan ave, ann arbor, mi 48104",
5342,"825 tappan ave, ann arbor, mi 48104",
5343,"825 tappan ave, ann arbor, mi 48104",
5344,"825 tappan ave, ann arbor, mi 48104",
5345,"809 w madison st, ann arbor, mi 48103",1325.0
5346,"809 w madison st, ann arbor, mi 48103",1695.0
5347,"809 w madison st, ann arbor, mi 48103",1795.0
5348,"805 spring st, ann arbor, mi 48103",1195.0
5349,"805 spring st, ann arbor, mi 48103",1245.0
5350,"805 spring st, ann arbor, mi 48103",1045.0
5351,"805 spring st, ann arbor, mi 48103",
5352,"805 spring st, ann arbor, mi 48103",
5353,"817 arch st, ann arbor, mi 48104",1425.0
5354,"817 arch st, ann arbor, mi 48104",1425.0
5355,"817 arch st, ann arbor, mi 48104",1745.0
5356,"817 arch st, ann arbor, mi 48104",
5357,"728 s main st, ann arbor, mi 48104",1645.0
5358,"728 s main st, ann arbor, mi 48104",1395.0
5359,"728 s main st, ann arbor, mi 48104",1395.0
5360,"727 e kingsley st, ann arbor, mi 48104",1645.0
5361,"727 e kingsley st, ann arbor, mi 48104",1795.0
5362,"727 e kingsley st, ann arbor, mi 48104",1795.0
5363,"723 w madison st, ann arbor, mi 48103",1395.0
5364,"723 w madison st, ann arbor, mi 48103",1565.0
5365,"723 w madison st, ann arbor, mi 48103",1595.0
5366,"624 packard st, ann arbor, mi 48104",1145.0
5367,"624 packard st, ann arbor, mi 48104",1195.0
5368,"624 packard st, ann arbor, mi 48104",1295.0
5369,"624 packard st, ann arbor, mi 48104",
5370,"624 packard st, ann arbor, mi 48104",
5371,"624 packard st, ann arbor, mi 48104",
5372,"624 packard st, ann arbor, mi 48104",
5373,"624 packard st, ann arbor, mi 48104",
5374,"618 packard st, ann arbor, mi 48104",1095.0
5375,"618 packard st, ann arbor, mi 48104",1245.0
5376,"618 packard st, ann arbor, mi 48104",1345.0
5377,"618 packard st, ann arbor, mi 48104",1325.0
5378,"618 packard st, ann arbor, mi 48104",
5379,"618 packard st, ann arbor, mi 48104",
5380,"618 packard st, ann arbor, mi 48104",
5381,"554 s 5th ave, ann arbor, mi 48104",1045.0
5382,"554 s 5th ave, ann arbor, mi 48104",1499.0
5383,"554 s 5th ave, ann arbor, mi 48104",
5384,"553 s 4th ave, ann arbor, mi 48104",1195.0
5385,"553 s 4th ave, ann arbor, mi 48104",1145.0
5386,"553 s 4th ave, ann arbor, mi 48104",1145.0
5387,"551 s 4th ave, ann arbor, mi 48104",1125.0
5388,"551 s 4th ave, ann arbor, mi 48104",1125.0
5389,"551 s 4th ave, ann arbor, mi 48104",1125.0
5390,"536 s 4th ave, ann arbor, mi 48104",1095.0
5391,"536 s 4th ave, ann arbor, mi 48104",1895.0
5392,"536 s 4th ave, ann arbor, mi 48104",
5393,"536 s 4th ave, ann arbor, mi 48104",
5394,"527 s 4th ave, ann arbor, mi 48104",1295.0
5395,"527 s 4th ave, ann arbor, mi 48104",1625.0
5396,"527 s 4th ave, ann arbor, mi 48104",1845.0
5397,"527 s 4th ave, ann arbor, mi 48104",
5398,"520 n ashley st, ann arbor, mi 48103",1325.0
5399,"520 n ashley st, ann arbor, mi 48103",1395.0
5400,"520 n ashley st, ann arbor, mi 48103",1295.0
5401,"520 n ashley st, ann arbor, mi 48103",
5402,"512 n ashley st, ann arbor, mi 48103",1295.0
5403,"512 n ashley st, ann arbor, mi 48103",1295.0
5404,"512 n ashley st, ann arbor, mi 48103",1295.0
5405,"508 hill st, ann arbor, mi 48104",1325.0
5406,"508 hill st, ann arbor, mi 48104",1475.0
5407,"508 hill st, ann arbor, mi 48104",4599.0
5408,"442 3rd st, ann arbor, mi 48103",1695.0
5409,"442 3rd st, ann arbor, mi 48103",1895.0
5410,"442 3rd st, ann arbor, mi 48103",1749.0
5411,"442 3rd st, ann arbor, mi 48103",
5412,"414 s division st, ann arbor, mi 48104",1295.0
5413,"414 s division st, ann arbor, mi 48104",
5414,"414 s division st, ann arbor, mi 48104",
5415,"414 s division st, ann arbor, mi 48104",
5416,"414 s division st, ann arbor, mi 48104",
5417,"414 s division st, ann arbor, mi 48104",
5418,"414 s division st, ann arbor, mi 48104",
5419,"518 e william st, ann arbor, mi 48104",1740.0
5420,"518 e william st, ann arbor, mi 48104",1865.0
5421,"518 e william st, ann arbor, mi 48104",2495.0
5422,"518 e william st, ann arbor, mi 48104",2895.0
5423,"518 e william st, ann arbor, mi 48104",2696.0
5424,"211 e kingsley st, ann arbor, mi 48104",2745.0
5425,"201 e madison st, ann arbor, mi 48104",3345.0
5426,"117 w oakbrook dr, ann arbor, mi 48103",1975.0
5427,"2869 e eisenhower pkwy, ann arbor, mi 48108",2675.0
5428,"306 beakes st, ann arbor, mi 48104",2300.0
5429,"1039 baldwin, ann arbor, mi 48104",700.0
5430,"1039 baldwin, ann arbor, mi 48104",900.0
5431,"1039 baldwin, ann arbor, mi 48104",875.0
5432,"1039 baldwin, ann arbor, mi 48104",1150.0
5433,"1039 baldwin, ann arbor, mi 48104",725.0
5434,"607 e. ann st., ann arbor, mi 48104",1495.0
5435,"549 s 5th ave, ann arbor, mi 48104",
5436,"549 s 5th ave, ann arbor, mi 48104",
5437,"520 linden st, ann arbor, mi 48104",2950.0
5438,"520 linden st, ann arbor, mi 48104",
5439,"436 s division st, ann arbor, mi 48104",3436.0
5440,"917 packard, ann arbor, mi 48104",1720.0
5441,"917 packard, ann arbor, mi 48104",1842.0
5442,"917 packard, ann arbor, mi 48104",1842.0
5443,"917 packard, ann arbor, mi 48104",1842.0
5444,"917 packard, ann arbor, mi 48104",1842.0
5445,"917 packard, ann arbor, mi 48104",1842.0
5446,"911 s. forest, ann arbor, mi 48104",1450.0
5447,"911 s. forest, ann arbor, mi 48104",1450.0
5448,"911 s. forest, ann arbor, mi 48104",1850.0
5449,"848 tappan, ann arbor, mi 48104",1365.0
5450,"848 tappan, ann arbor, mi 48104",1875.0
5451,"848 tappan, ann arbor, mi 48104",1875.0
5452,"801 w. madison, ann arbor, mi 48103",1175.0
5453,"801 w. madison, ann arbor, mi 48103",1175.0
5454,"801 w. madison, ann arbor, mi 48103",1295.0
5455,"801 w. madison, ann arbor, mi 48103",1295.0
5456,"801 w. madison, ann arbor, mi 48103",1375.0
5457,"801 w. madison, ann arbor, mi 48103",1375.0
5458,"539 packard, ann arbor, mi 48104",950.0
5459,"539 packard, ann arbor, mi 48104",950.0
5460,"539 packard, ann arbor, mi 48104",895.0
5461,"539 packard, ann arbor, mi 48104",895.0
5462,"539 packard, ann arbor, mi 48104",895.0
5463,"539 packard, ann arbor, mi 48104",1800.0
5464,"539 packard, ann arbor, mi 48104",4250.0
5465,"526 packard, ann arbor, mi 48104",1820.0
5466,"526 packard, ann arbor, mi 48104",2796.0
5467,"521 walnut, ann arbor, mi 48104",1200.0
5468,"521 walnut, ann arbor, mi 48104",1200.0
5469,"521 walnut, ann arbor, mi 48104",1795.0
5470,"521 walnut, ann arbor, mi 48104",1795.0
5471,"515 walnut, ann arbor, mi 48104",1295.0
5472,"515 walnut, ann arbor, mi 48104",1365.0
5473,"331 packard, ann arbor, mi 48104",775.0
5474,"331 packard, ann arbor, mi 48104",900.0
5475,"331 packard, ann arbor, mi 48104",1720.0
5476,"331 packard, ann arbor, mi 48104",2800.0
5477,"1001 s. forest, ann arbor, mi 48104",1200.0
5478,"1001 s. forest, ann arbor, mi 48104",1820.0
5479,"1001 s. forest, ann arbor, mi 48104",1820.0
5480,"1001 s. forest, ann arbor, mi 48104",1830.0
5481,"1001 s. forest, ann arbor, mi 48104",1860.0
5482,"1001 s. forest, ann arbor, mi 48104",1860.0
5483,"1210 wells st, ann arbor, mi 48104",4100.0
5484,"1122 s forest ave, ann arbor, mi 48104",4000.0
5485,"1121 church st, ann arbor, mi 48104",4000.0
5486,"1121 church st, ann arbor, mi 48104",
5487,"1120 s forest ave, ann arbor, mi 48104",4400.0
5488,"3335 springbrook st, ann arbor, mi 48108",1550.0
5489,"715 s forest ave, ann arbor, mi 48104",1050.0
5490,"715 s forest ave, ann arbor, mi 48104",1200.0
5491,"715 s forest ave, ann arbor, mi 48104",1020.0
5492,"715 s forest ave, ann arbor, mi 48104",1165.0
5493,"715 s forest ave, ann arbor, mi 48104",1365.0
5494,"715 s forest ave, ann arbor, mi 48104",1195.0
5495,"715 s forest ave, ann arbor, mi 48104",1365.0
5496,"715 s forest ave, ann arbor, mi 48104",1365.0
5497,"715 s forest ave, ann arbor, mi 48104",
5498,"715 s forest ave, ann arbor, mi 48104",
5499,"715 s forest ave, ann arbor, mi 48104",
5500,"715 s forest ave, ann arbor, mi 48104",
5501,"715 s forest ave, ann arbor, mi 48104",
5502,"715 s forest ave, ann arbor, mi 48104",
5503,"715 s forest ave, ann arbor, mi 48104",
5504,"715 s forest ave, ann arbor, mi 48104",
5505,"715 s forest ave, ann arbor, mi 48104",
5506,"715 s forest ave, ann arbor, mi 48104",
5507,"715 s forest ave, ann arbor, mi 48104",
5508,"715 s forest ave, ann arbor, mi 48104",
5509,"715 s forest ave, ann arbor, mi 48104",
5510,"715 s forest ave, ann arbor, mi 48104",
5511,"715 s forest ave, ann arbor, mi 48104",
5512,"715 s forest ave, ann arbor, mi 48104",
5513,"715 s forest ave, ann arbor, mi 48104",
5514,"715 s forest ave, ann arbor, mi 48104",
5515,"715 s forest ave, ann arbor, mi 48104",
5516,"715 s forest ave, ann arbor, mi 48104",
5517,"715 s forest ave, ann arbor, mi 48104",
5518,"715 s forest ave, ann arbor, mi 48104",
5519,"715 s forest ave, ann arbor, mi 48104",
5520,"715 s forest ave, ann arbor, mi 48104",
5521,"715 s forest ave, ann arbor, mi 48104",
5522,"715 s forest ave, ann arbor, mi 48104",
5523,"715 s forest ave, ann arbor, mi 48104",
5524,"715 s forest ave, ann arbor, mi 48104",
5525,"715 s forest ave, ann arbor, mi 48104",
5526,"715 s forest ave, ann arbor, mi 48104",
5527,"715 s forest ave, ann arbor, mi 48104",
5528,"715 s forest ave, ann arbor, mi 48104",
5529,"715 s forest ave, ann arbor, mi 48104",
5530,"715 s forest ave, ann arbor, mi 48104",
5531,"715 s forest ave, ann arbor, mi 48104",
5532,"715 s forest ave, ann arbor, mi 48104",
5533,"715 s forest ave, ann arbor, mi 48104",
5534,"715 s forest ave, ann arbor, mi 48104",
5535,"715 s forest ave, ann arbor, mi 48104",
5536,"715 s forest ave, ann arbor, mi 48104",
5537,"715 s forest ave, ann arbor, mi 48104",
5538,"715 s forest ave, ann arbor, mi 48104",
5539,"715 s forest ave, ann arbor, mi 48104",
5540,"715 s forest ave, ann arbor, mi 48104",
5541,"715 s forest ave, ann arbor, mi 48104",
5542,"715 s forest ave, ann arbor, mi 48104",
5543,"715 s forest ave, ann arbor, mi 48104",
5544,"715 s forest ave, ann arbor, mi 48104",
5545,"715 s forest ave, ann arbor, mi 48104",
5546,"715 s forest ave, ann arbor, mi 48104",
5547,"2974 barclay way, ann arbor, mi 48105",2300.0
5548,"2279 courtney circle ct, ann arbor, mi 48103",2500.0
5549,"912 oakland ave, ann arbor, mi 48104",1850.0
5550,"1036 s main st, ann arbor, mi 48104",1099.0
5551,"1036 s main st, ann arbor, mi 48104",1245.0
5552,"1036 s main st, ann arbor, mi 48104",1245.0
5553,"1036 s main st, ann arbor, mi 48104",1349.0
5554,"1036 s main st, ann arbor, mi 48104",1545.0
5555,"1036 s main st, ann arbor, mi 48104",1545.0
5556,"1036 s main st, ann arbor, mi 48104",1625.0
5557,"1036 s main st, ann arbor, mi 48104",
5558,"1117 w huron st, ann arbor, mi 48103",1525.0
5559,"1117 w huron st, ann arbor, mi 48103",1575.0
5560,"1117 w huron st, ann arbor, mi 48103",1575.0
5561,"1117 w huron st, ann arbor, mi 48103",1475.0
5562,"1014 church st, ann arbor, mi 48104",1295.0
5563,"1014 church st, ann arbor, mi 48104",1595.0
5564,"1014 church st, ann arbor, mi 48104",1395.0
5565,"1014 church st, ann arbor, mi 48104",1695.0
5566,"1014 church st, ann arbor, mi 48104",
5567,"1014 church st, ann arbor, mi 48104",
5568,"1014 church st, ann arbor, mi 48104",
5569,"1014 church st, ann arbor, mi 48104",
5570,"1000 w huron st, ann arbor, mi 48103",1175.0
5571,"1000 w huron st, ann arbor, mi 48103",1250.0
5572,"1000 w huron st, ann arbor, mi 48103",1250.0
5573,"1000 w huron st, ann arbor, mi 48103",1425.0
5574,"1000 w huron st, ann arbor, mi 48103",1450.0
5575,"1000 w huron st, ann arbor, mi 48103",
5576,"220 n 1st st, ann arbor, mi 48104",1400.0
5577,"220 n 1st st, ann arbor, mi 48104",1585.0
5578,"350 thompson st, ann arbor, mi 48104",1525.0
5579,"350 thompson st, ann arbor, mi 48104",1437.0
5580,"350 thompson st, ann arbor, mi 48104",1500.0
5581,"350 thompson st, ann arbor, mi 48104",2900.0
5582,"712 w huron st, ann arbor, mi 48103",1487.0
5583,"712 w huron st, ann arbor, mi 48103",1612.0
5584,"712 w huron st, ann arbor, mi 48103",
5585,"801 miller ave, ann arbor, mi 48103",1500.0
5586,"820 mckinley ave, ann arbor, mi 48104",1450.0
5587,"820 mckinley ave, ann arbor, mi 48104",2150.0
5588,"820 mckinley ave, ann arbor, mi 48104",
5589,"824 mckinley ave, ann arbor, mi 48104",1500.0
5590,"824 mckinley ave, ann arbor, mi 48104",
5591,"1701 broadview st, ann arbor, mi 48105",1512.0
5592,"1701 broadview st, ann arbor, mi 48105",1237.0
5593,"1701 broadview st, ann arbor, mi 48105",1150.0
5594,"1701 broadview st, ann arbor, mi 48105",1600.0
5595,"1701 broadview st, ann arbor, mi 48105",1400.0
5596,"1701 broadview st, ann arbor, mi 48105",1575.0
5597,"1701 broadview st, ann arbor, mi 48105",1775.0
5598,"1701 broadview st, ann arbor, mi 48105",1650.0
5599,"1701 broadview st, ann arbor, mi 48105",1550.0
5600,"545 n state st, ann arbor, mi 48104",1650.0
5601,"810 w huron st, ann arbor, mi 48103",1575.0
5602,"810 w huron st, ann arbor, mi 48103",
5603,"311 1/2 s 5th ave, ann arbor, mi 48104",1300.0
5604,"311 1/2 s 5th ave, ann arbor, mi 48104",
5605,"725 church street, ann arbor, mi 48104",12530.0
5611,"1521 pine valley blvd, ann arbor, mi 48104",1080.0
5612,"1521 pine valley blvd, ann arbor, mi 48104",1265.0
5613,"1521 pine valley blvd, ann arbor, mi 48104",1240.0
5614,"1521 pine valley blvd, ann arbor, mi 48104",1350.0
5615,"1521 pine valley blvd, ann arbor, mi 48104",
5616,"1521 pine valley blvd, ann arbor, mi 48104",
5617,"1521 pine valley blvd, ann arbor, mi 48104",
5618,"1521 pine valley blvd, ann arbor, mi 48104",
5619,"1521 pine valley blvd, ann arbor, mi 48104",
5622,"1803 hill, ann arbor, mi 48104",2780.0
5623,"1803 hill, ann arbor, mi 48104",2800.0
5624,"1803 hill, ann arbor, mi 48104",5500.0
5625,"101 n. ingalls, ann arbor, mi 48104",2050.0
5626,"305 packard, ann arbor, mi 48104",4600.0
5627,"1015 w. huron, ann arbor, mi 48103",2000.0
5628,"1015 w. huron, ann arbor, mi 48103",1800.0
5629,"1015 w. huron, ann arbor, mi 48103",2100.0
5630,"1015 w. huron, ann arbor, mi 48103",2100.0
5631,"1015 w. huron, ann arbor, mi 48103",2200.0
5632,"1015 w. huron, ann arbor, mi 48103",2000.0
5633,"832 packard st, ann arbor, mi 48104",1005.0
5634,"832 packard st, ann arbor, mi 48104",1035.0
5635,"832 packard st, ann arbor, mi 48104",1395.0
5636,"832 packard st, ann arbor, mi 48104",
5637,"832 packard st, ann arbor, mi 48104",
5638,"832 packard st, ann arbor, mi 48104",
5639,"832 packard st, ann arbor, mi 48104",
5640,"832 packard st, ann arbor, mi 48104",
5641,"832 packard st, ann arbor, mi 48104",
5642,"832 packard st, ann arbor, mi 48104",
5643,"832 packard st, ann arbor, mi 48104",
5644,"832 packard st, ann arbor, mi 48104",
5645,"832 packard st, ann arbor, mi 48104",
5646,"832 packard st, ann arbor, mi 48104",
5647,"832 packard st, ann arbor, mi 48104",
5648,"809 e kingsley st, ann arbor, mi 48104",1250.0
5649,"741 packard, ann arbor, mi 48104",850.0
5650,"741 packard, ann arbor, mi 48104",850.0
5651,"741 packard, ann arbor, mi 48104",850.0
5652,"741 packard, ann arbor, mi 48104",850.0
5653,"741 packard, ann arbor, mi 48104",
5654,"741 packard, ann arbor, mi 48104",
5655,"741 packard, ann arbor, mi 48104",
5656,"312 beakes st, ann arbor, mi 48104",2325.0
5657,"312 beakes st, ann arbor, mi 48104",
5658,"499 e. ann, ann arbor, mi 48104",1900.0
5659,"499 e. ann, ann arbor, mi 48104",
5660,"812 mary st, ann arbor, mi 48104",950.0
5661,"812 mary st, ann arbor, mi 48104",
5662,"812 mary st, ann arbor, mi 48104",
5663,"812 mary st, ann arbor, mi 48104",
5664,"323 packard st, ann arbor, mi 48104",1005.0
5665,"323 packard st, ann arbor, mi 48104",1035.0
5666,"323 packard st, ann arbor, mi 48104",
5667,"323 packard st, ann arbor, mi 48104",
5668,"323 packard st, ann arbor, mi 48104",
5669,"323 packard st, ann arbor, mi 48104",
5670,"323 packard st, ann arbor, mi 48104",
5671,"323 packard st, ann arbor, mi 48104",
5672,"323 packard st, ann arbor, mi 48104",
5673,"323 packard st, ann arbor, mi 48104",
5674,"323 packard st, ann arbor, mi 48104",
5675,"323 packard st, ann arbor, mi 48104",
5676,"323 packard st, ann arbor, mi 48104",
5677,"323 packard st, ann arbor, mi 48104",
5678,"323 packard st, ann arbor, mi 48104",
5679,"323 packard st, ann arbor, mi 48104",
5680,"121 e hoover ave, ann arbor, mi 48104",925.0
5681,"121 e hoover ave, ann arbor, mi 48104",925.0
5682,"121 e hoover ave, ann arbor, mi 48104",925.0
5683,"121 e hoover ave, ann arbor, mi 48104",925.0
5684,"121 e hoover ave, ann arbor, mi 48104",925.0
5685,"121 e hoover ave, ann arbor, mi 48104",925.0
5686,"121 e hoover ave, ann arbor, mi 48104",925.0
5687,"121 e hoover ave, ann arbor, mi 48104",925.0
5688,"121 e hoover ave, ann arbor, mi 48104",
5689,"121 e hoover ave, ann arbor, mi 48104",
